asset_id,coarse_label,accident_candidate_score,accident_candidate_iou,object_pair
aihub_train_00002654,차대이륜차,,,
aihub_train_00002018,차대이륜차,,,
aihub_train_00001168,차대이륜차,,,
aihub_train_00002557,차대이륜차,,,
aihub_train_00002107,차대이륜차,,,
aihub_train_00002348,차대이륜차,,,
aihub_train_00002340,차대이륜차,,,
aihub_train_00002582,차대이륜차,,,
aihub_train_00001096,차대이륜차,,,
aihub_train_00001025,차대이륜차,,,
aihub_train_00001684,차대이륜차,,,
aihub_train_00001877,차대이륜차,,,
aihub_train_00002262,차대이륜차,,,
aihub_train_00001704,차대이륜차,,,
aihub_train_00000964,차대이륜차,,,
aihub_train_00002615,차대이륜차,,,
aihub_train_00002417,차대이륜차,,,
aihub_train_00002193,차대이륜차,,,
aihub_train_00000895,차대이륜차,,,
aihub_train_00002493,차대이륜차,,,
aihub_train_00001039,차대이륜차,,,
aihub_train_00002416,차대이륜차,,,
aihub_train_00001102,차대이륜차,,,
aihub_train_00002627,차대이륜차,,,
aihub_train_00002292,차대이륜차,,,
aihub_train_00002209,차대이륜차,,,
aihub_train_00001202,차대이륜차,,,
aihub_train_00002432,차대이륜차,,,
aihub_train_00001837,차대이륜차,,,
aihub_train_00001811,차대이륜차,,,
aihub_train_00000972,차대이륜차,,,
aihub_train_00001466,차대이륜차,,,
aihub_train_00000862,차대이륜차,,,
aihub_train_00001847,차대이륜차,,,
aihub_train_00002609,차대이륜차,,,
aihub_train_00001528,차대이륜차,,,
aihub_train_00001993,차대이륜차,,,
aihub_train_00000793,차대이륜차,,,
aihub_train_00000771,차대이륜차,,,
aihub_train_00002048,차대이륜차,,,
aihub_train_00000767,차대이륜차,,,
aihub_train_00001509,차대이륜차,,,
aihub_train_00001827,차대이륜차,,,
aihub_train_00001166,차대이륜차,,,
aihub_train_00001178,차대이륜차,,,
aihub_train_00001606,차대이륜차,,,
aihub_train_00000975,차대이륜차,,,
aihub_train_00001174,차대이륜차,,,
aihub_train_00002438,차대이륜차,,,
aihub_train_00001274,차대이륜차,,,
aihub_train_00002680,차대이륜차,,,
aihub_train_00001268,차대이륜차,,,
aihub_train_00002103,차대이륜차,,,
aihub_train_00000764,차대이륜차,,,
aihub_train_00002342,차대이륜차,,,
aihub_train_00002690,차대이륜차,,,
aihub_train_00001260,차대이륜차,,,
aihub_train_00002343,차대이륜차,,,
aihub_train_00000992,차대이륜차,,,
aihub_train_00001126,차대이륜차,,,
aihub_train_00002588,차대이륜차,,,
aihub_train_00002371,차대이륜차,,,
aihub_train_00001608,차대이륜차,,,
aihub_train_00001974,차대이륜차,,,
aihub_train_00002133,차대이륜차,,,
aihub_train_00000932,차대이륜차,,,
aihub_train_00001673,차대이륜차,,,
aihub_train_00001845,차대이륜차,,,
aihub_train_00001437,차대이륜차,,,
aihub_train_00002515,차대이륜차,,,
aihub_train_00001409,차대이륜차,,,
aihub_train_00001809,차대이륜차,,,
aihub_train_00000946,차대이륜차,,,
aihub_train_00001351,차대이륜차,,,
aihub_train_00002195,차대이륜차,,,
aihub_train_00002117,차대이륜차,,,
aihub_train_00002403,차대이륜차,,,
aihub_train_00000855,차대이륜차,,,
aihub_train_00002459,차대이륜차,,,
aihub_train_00001228,차대이륜차,,,
aihub_train_00001309,차대이륜차,,,
aihub_train_00001430,차대이륜차,,,
aihub_train_00002092,차대이륜차,,,
aihub_train_00000883,차대이륜차,,,
aihub_train_00001194,차대이륜차,,,
aihub_train_00001585,차대이륜차,,,
aihub_train_00001844,차대이륜차,,,
aihub_train_00000798,차대이륜차,,,
aihub_train_00002187,차대이륜차,,,
aihub_train_00002229,차대이륜차,,,
aihub_train_00000872,차대이륜차,,,
aihub_train_00000781,차대이륜차,,,
aihub_train_00002077,차대이륜차,,,
aihub_train_00001035,차대이륜차,,,
aihub_train_00002613,차대이륜차,,,
aihub_train_00002190,차대이륜차,,,
aihub_train_00001347,차대이륜차,,,
aihub_train_00000800,차대이륜차,,,
aihub_train_00001398,차대이륜차,,,
aihub_train_00000882,차대이륜차,,,
aihub_train_00001162,차대이륜차,,,
aihub_train_00002298,차대이륜차,,,
aihub_train_00001560,차대이륜차,,,
aihub_train_00001016,차대이륜차,,,
aihub_train_00002042,차대이륜차,,,
aihub_train_00002444,차대이륜차,,,
aihub_train_00001833,차대이륜차,,,
aihub_train_00001934,차대이륜차,,,
aihub_train_00001922,차대이륜차,,,
aihub_train_00001138,차대이륜차,,,
aihub_train_00002643,차대이륜차,,,
aihub_train_00001808,차대이륜차,,,
aihub_train_00001859,차대이륜차,,,
aihub_train_00001464,차대이륜차,,,
aihub_train_00002531,차대이륜차,,,
aihub_train_00001063,차대이륜차,,,
aihub_train_00000988,차대이륜차,,,
aihub_train_00001793,차대이륜차,,,
aihub_train_00000786,차대이륜차,,,
aihub_train_00001142,차대이륜차,,,
aihub_train_00001170,차대이륜차,,,
aihub_train_00001930,차대이륜차,,,
aihub_train_00001650,차대이륜차,,,
aihub_train_00000935,차대이륜차,,,
aihub_train_00002273,차대이륜차,,,
aihub_train_00000885,차대이륜차,,,
aihub_train_00001378,차대이륜차,,,
aihub_train_00001510,차대이륜차,,,
aihub_train_00002001,차대이륜차,,,
aihub_train_00001448,차대이륜차,,,
aihub_train_00001570,차대이륜차,,,
aihub_train_00001379,차대이륜차,,,
aihub_train_00001040,차대이륜차,,,
aihub_train_00001921,차대이륜차,,,
aihub_train_00002565,차대이륜차,,,
aihub_train_00001493,차대이륜차,,,
aihub_train_00001282,차대이륜차,,,
aihub_train_00001882,차대이륜차,,,
aihub_train_00000979,차대이륜차,,,
aihub_train_00001031,차대이륜차,,,
aihub_train_00002666,차대이륜차,,,
aihub_train_00001279,차대이륜차,,,
aihub_train_00000825,차대이륜차,,,
aihub_train_00001514,차대이륜차,,,
aihub_train_00002248,차대이륜차,,,
aihub_train_00002530,차대이륜차,,,
aihub_train_00001000,차대이륜차,,,
aihub_train_00002658,차대이륜차,,,
aihub_train_00000957,차대이륜차,,,
aihub_train_00002497,차대이륜차,,,
aihub_train_00002504,차대이륜차,,,
aihub_train_00002674,차대이륜차,,,
aihub_train_00002440,차대이륜차,,,
aihub_train_00001749,차대이륜차,,,
aihub_train_00002124,차대이륜차,,,
aihub_train_00001397,차대이륜차,,,
aihub_train_00002284,차대이륜차,,,
aihub_train_00000947,차대이륜차,,,
aihub_train_00001455,차대이륜차,,,
aihub_train_00002392,차대이륜차,,,
aihub_train_00000774,차대이륜차,,,
aihub_train_00000838,차대이륜차,,,
aihub_train_00002219,차대이륜차,,,
aihub_train_00002150,차대이륜차,,,
aihub_train_00001417,차대이륜차,,,
aihub_train_00001210,차대이륜차,,,
aihub_train_00000986,차대이륜차,,,
aihub_train_00001187,차대이륜차,,,
aihub_train_00001449,차대이륜차,,,
aihub_train_00001957,차대이륜차,,,
aihub_train_00001759,차대이륜차,,,
aihub_train_00002206,차대이륜차,,,
aihub_train_00002398,차대이륜차,,,
aihub_train_00002318,차대이륜차,,,
aihub_train_00001297,차대이륜차,,,
aihub_train_00001201,차대이륜차,,,
aihub_train_00001413,차대이륜차,,,
aihub_train_00001172,차대이륜차,,,
aihub_train_00001048,차대이륜차,,,
aihub_train_00001042,차대이륜차,,,
aihub_train_00001595,차대이륜차,,,
aihub_train_00002089,차대이륜차,,,
aihub_train_00002561,차대이륜차,,,
aihub_train_00002633,차대이륜차,,,
aihub_train_00002672,차대이륜차,,,
aihub_train_00001719,차대이륜차,,,
aihub_train_00002689,차대이륜차,,,
aihub_train_00001288,차대이륜차,,,
aihub_train_00001898,차대이륜차,,,
aihub_train_00002636,차대이륜차,,,
aihub_train_00001896,차대이륜차,,,
aihub_train_00002468,차대이륜차,,,
aihub_train_00002355,차대이륜차,,,
aihub_train_00001314,차대이륜차,,,
aihub_train_00001886,차대이륜차,,,
aihub_train_00001246,차대이륜차,,,
aihub_train_00002073,차대이륜차,,,
aihub_train_00001631,차대이륜차,,,
aihub_train_00002596,차대이륜차,,,
aihub_train_00001575,차대이륜차,,,
aihub_train_00001070,차대이륜차,,,
aihub_train_00000854,차대이륜차,,,
aihub_train_00000903,차대이륜차,,,
aihub_train_00001659,차대이륜차,,,
aihub_train_00002226,차대이륜차,,,
aihub_train_00000881,차대이륜차,,,
aihub_train_00002317,차대이륜차,,,
aihub_train_00001118,차대이륜차,,,
aihub_train_00001821,차대이륜차,,,
aihub_train_00002309,차대이륜차,,,
aihub_train_00001907,차대이륜차,,,
aihub_train_00001339,차대이륜차,,,
aihub_train_00001416,차대이륜차,,,
aihub_train_00001697,차대이륜차,,,
aihub_train_00001529,차대이륜차,,,
aihub_train_00001683,차대이륜차,,,
aihub_train_00001338,차대이륜차,,,
aihub_train_00001109,차대이륜차,,,
aihub_train_00002332,차대이륜차,,,
aihub_train_00001419,차대이륜차,,,
aihub_train_00002102,차대이륜차,,,
aihub_train_00000981,차대이륜차,,,
aihub_train_00002154,차대이륜차,,,
aihub_train_00002159,차대이륜차,,,
aihub_train_00001802,차대이륜차,,,
aihub_train_00002325,차대이륜차,,,
aihub_train_00002142,차대이륜차,,,
aihub_train_00001453,차대이륜차,,,
aihub_train_00001015,차대이륜차,,,
aihub_train_00001987,차대이륜차,,,
aihub_train_00001151,차대이륜차,,,
aihub_train_00002535,차대이륜차,,,
aihub_train_00001722,차대이륜차,,,
aihub_train_00001720,차대이륜차,,,
aihub_train_00001164,차대이륜차,,,
aihub_train_00002143,차대이륜차,,,
aihub_train_00000773,차대이륜차,,,
aihub_train_00002127,차대이륜차,,,
aihub_train_00001177,차대이륜차,,,
aihub_train_00001797,차대이륜차,,,
aihub_train_00002411,차대이륜차,,,
aihub_train_00001301,차대이륜차,,,
aihub_train_00001924,차대이륜차,,,
aihub_train_00001940,차대이륜차,,,
aihub_train_00001270,차대이륜차,,,
aihub_train_00001298,차대이륜차,,,
aihub_train_00002663,차대이륜차,,,
aihub_train_00001095,차대이륜차,,,
aihub_train_00001677,차대이륜차,,,
aihub_train_00000777,차대이륜차,,,
aihub_train_00001701,차대이륜차,,,
aihub_train_00001183,차대이륜차,,,
aihub_train_00000820,차대이륜차,,,
aihub_train_00001565,차대이륜차,,,
aihub_train_00000952,차대이륜차,,,
aihub_train_00000772,차대이륜차,,,
aihub_train_00001842,차대이륜차,,,
aihub_train_00002657,차대이륜차,,,
aihub_train_00002082,차대이륜차,,,
aihub_train_00001036,차대이륜차,,,
aihub_train_00001065,차대이륜차,,,
aihub_train_00002575,차대이륜차,,,
aihub_train_00002314,차대이륜차,,,
aihub_train_00001477,차대이륜차,,,
aihub_train_00001469,차대이륜차,,,
aihub_train_00002471,차대이륜차,,,
aihub_train_00002511,차대이륜차,,,
aihub_train_00001128,차대이륜차,,,
aihub_train_00000835,차대이륜차,,,
aihub_train_00001629,차대이륜차,,,
aihub_train_00002526,차대이륜차,,,
aihub_train_00001843,차대이륜차,,,
aihub_train_00001440,차대이륜차,,,
aihub_train_00001434,차대이륜차,,,
aihub_train_00002422,차대이륜차,,,
aihub_train_00000834,차대이륜차,,,
aihub_train_00001480,차대이륜차,,,
aihub_train_00001181,차대이륜차,,,
aihub_train_00001432,차대이륜차,,,
aihub_train_00001552,차대이륜차,,,
aihub_train_00001496,차대이륜차,,,
aihub_train_00001024,차대이륜차,,,
aihub_train_00001675,차대이륜차,,,
aihub_train_00001265,차대이륜차,,,
aihub_train_00002100,차대이륜차,,,
aihub_train_00001319,차대이륜차,,,
aihub_train_00001858,차대이륜차,,,
aihub_train_00001653,차대이륜차,,,
aihub_train_00001676,차대이륜차,,,
aihub_train_00001839,차대이륜차,,,
aihub_train_00001252,차대이륜차,,,
aihub_train_00000824,차대이륜차,,,
aihub_train_00001918,차대이륜차,,,
aihub_train_00000907,차대이륜차,,,
aihub_train_00002405,차대이륜차,,,
aihub_train_00002017,차대이륜차,,,
aihub_train_00002673,차대이륜차,,,
aihub_train_00001911,차대이륜차,,,
aihub_train_00001167,차대이륜차,,,
aihub_train_00001451,차대이륜차,,,
aihub_train_00001047,차대이륜차,,,
aihub_train_00001569,차대이륜차,,,
aihub_train_00000863,차대이륜차,,,
aihub_train_00001649,차대이륜차,,,
aihub_train_00001581,차대이륜차,,,
aihub_train_00002519,차대이륜차,,,
aihub_train_00001285,차대이륜차,,,
aihub_train_00001535,차대이륜차,,,
aihub_train_00002587,차대이륜차,,,
aihub_train_00001463,차대이륜차,,,
aihub_train_00002412,차대이륜차,,,
aihub_train_00001250,차대이륜차,,,
aihub_train_00001618,차대이륜차,,,
aihub_train_00001478,차대이륜차,,,
aihub_train_00000819,차대이륜차,,,
aihub_train_00000768,차대이륜차,,,
aihub_train_00001038,차대이륜차,,,
aihub_train_00001340,차대이륜차,,,
aihub_train_00002308,차대이륜차,,,
aihub_train_00001098,차대이륜차,,,
aihub_train_00002433,차대이륜차,,,
aihub_train_00001848,차대이륜차,,,
aihub_train_00002617,차대이륜차,,,
aihub_train_00002176,차대이륜차,,,
aihub_train_00000788,차대이륜차,,,
aihub_train_00001965,차대이륜차,,,
aihub_train_00001604,차대이륜차,,,
aihub_train_00000874,차대이륜차,,,
aihub_train_00001328,차대이륜차,,,
aihub_train_00002141,차대이륜차,,,
aihub_train_00001640,차대이륜차,,,
aihub_train_00002451,차대이륜차,,,
aihub_train_00000810,차대이륜차,,,
aihub_train_00000775,차대이륜차,,,
aihub_train_00001345,차대이륜차,,,
aihub_train_00002558,차대이륜차,,,
aihub_train_00001900,차대이륜차,,,
aihub_train_00001550,차대이륜차,,,
aihub_train_00002393,차대이륜차,,,
aihub_train_00002576,차대이륜차,,,
aihub_train_00002691,차대이륜차,,,
aihub_train_00000861,차대이륜차,,,
aihub_train_00001538,차대이륜차,,,
aihub_train_00001698,차대이륜차,,,
aihub_train_00001853,차대이륜차,,,
aihub_train_00002303,차대이륜차,,,
aihub_train_00001532,차대이륜차,,,
aihub_train_00002369,차대이륜차,,,
aihub_train_00002306,차대이륜차,,,
aihub_train_00001805,차대이륜차,,,
aihub_train_00001176,차대이륜차,,,
aihub_train_00002528,차대이륜차,,,
aihub_train_00000813,차대이륜차,,,
aihub_train_00000836,차대이륜차,,,
aihub_train_00000890,차대이륜차,,,
aihub_train_00002418,차대이륜차,,,
aihub_train_00002254,차대이륜차,,,
aihub_train_00002290,차대이륜차,,,
aihub_train_00001786,차대이륜차,,,
aihub_train_00002480,차대이륜차,,,
aihub_train_00002121,차대이륜차,,,
aihub_train_00002662,차대이륜차,,,
aihub_train_00001051,차대이륜차,,,
aihub_train_00001027,차대이륜차,,,
aihub_train_00000953,차대이륜차,,,
aihub_train_00001243,차대이륜차,,,
aihub_train_00001474,차대이륜차,,,
aihub_train_00002260,차대이륜차,,,
aihub_train_00001365,차대이륜차,,,
aihub_train_00001737,차대이륜차,,,
aihub_train_00002489,차대이륜차,,,
aihub_train_00000924,차대이륜차,,,
aihub_train_00002213,차대이륜차,,,
aihub_train_00002113,차대이륜차,,,
aihub_train_00001914,차대이륜차,,,
aihub_train_00000868,차대이륜차,,,
aihub_train_00002441,차대이륜차,,,
aihub_train_00001757,차대이륜차,,,
aihub_train_00002536,차대이륜차,,,
aihub_train_00002408,차대이륜차,,,
aihub_train_00002307,차대이륜차,,,
aihub_train_00001985,차대이륜차,,,
aihub_train_00001116,차대이륜차,,,
aihub_train_00002612,차대이륜차,,,
aihub_train_00001973,차대이륜차,,,
aihub_train_00000916,차대이륜차,,,
aihub_train_00000971,차대이륜차,,,
aihub_train_00001114,차대이륜차,,,
aihub_train_00001926,차대이륜차,,,
aihub_train_00002635,차대이륜차,,,
aihub_train_00001970,차대이륜차,,,
aihub_train_00001191,차대이륜차,,,
aihub_train_00000912,차대이륜차,,,
aihub_train_00001384,차대이륜차,,,
aihub_train_00002009,차대이륜차,,,
aihub_train_00002420,차대이륜차,,,
aihub_train_00001823,차대이륜차,,,
aihub_train_00002156,차대이륜차,,,
aihub_train_00002564,차대이륜차,,,
aihub_train_00000977,차대이륜차,,,
aihub_train_00002246,차대이륜차,,,
aihub_train_00001332,차대이륜차,,,
aihub_train_00002541,차대이륜차,,,
aihub_train_00001097,차대이륜차,,,
aihub_train_00000899,차대이륜차,,,
aihub_train_00002155,차대이륜차,,,
aihub_train_00002570,차대이륜차,,,
aihub_train_00002339,차대이륜차,,,
aihub_train_00000787,차대이륜차,,,
aihub_train_00000805,차대이륜차,,,
aihub_train_00000778,차대이륜차,,,
aihub_train_00001186,차대이륜차,,,
aihub_train_00000785,차대이륜차,,,
aihub_train_00001539,차대이륜차,,,
aihub_train_00001195,차대이륜차,,,
aihub_train_00002128,차대이륜차,,,
aihub_train_00001073,차대이륜차,,,
aihub_train_00001271,차대이륜차,,,
aihub_train_00001083,차대이륜차,,,
aihub_train_00002189,차대이륜차,,,
aihub_train_00002224,차대이륜차,,,
aihub_train_00001234,차대이륜차,,,
aihub_train_00002625,차대이륜차,,,
aihub_train_00001948,차대이륜차,,,
aihub_train_00001620,차대이륜차,,,
aihub_train_00001259,차대이륜차,,,
aihub_train_00001999,차대이륜차,,,
aihub_train_00000811,차대이륜차,,,
aihub_train_00001371,차대이륜차,,,
aihub_train_00001078,차대이륜차,,,
aihub_train_00001233,차대이륜차,,,
aihub_train_00002464,차대이륜차,,,
aihub_train_00002243,차대이륜차,,,
aihub_train_00001324,차대이륜차,,,
aihub_train_00001392,차대이륜차,,,
aihub_train_00001089,차대이륜차,,,
aihub_train_00002130,차대이륜차,,,
aihub_train_00000892,차대이륜차,,,
aihub_train_00002487,차대이륜차,,,
aihub_train_00001568,차대이륜차,,,
aihub_train_00002449,차대이륜차,,,
aihub_train_00001222,차대이륜차,,,
aihub_train_00002349,차대이륜차,,,
aihub_train_00001849,차대이륜차,,,
aihub_train_00000879,차대이륜차,,,
aihub_train_00001127,차대이륜차,,,
aihub_train_00001567,차대이륜차,,,
aihub_train_00002390,차대이륜차,,,
aihub_train_00002548,차대이륜차,,,
aihub_train_00000919,차대이륜차,,,
aihub_train_00001487,차대이륜차,,,
aihub_train_00001029,차대이륜차,,,
aihub_train_00002046,차대이륜차,,,
aihub_train_00002475,차대이륜차,,,
aihub_train_00001996,차대이륜차,,,
aihub_train_00002029,차대이륜차,,,
aihub_train_00001230,차대이륜차,,,
aihub_train_00002125,차대이륜차,,,
aihub_train_00002581,차대이륜차,,,
aihub_train_00002651,차대이륜차,,,
aihub_train_00001267,차대이륜차,,,
aihub_train_00001512,차대이륜차,,,
aihub_train_00002653,차대이륜차,,,
aihub_train_00001296,차대이륜차,,,
aihub_train_00001046,차대이륜차,,,
aihub_train_00002639,차대이륜차,,,
aihub_train_00001507,차대이륜차,,,
aihub_train_00002347,차대이륜차,,,
aihub_train_00000829,차대이륜차,,,
aihub_train_00001664,차대이륜차,,,
aihub_train_00001819,차대이륜차,,,
aihub_train_00002181,차대이륜차,,,
aihub_train_00002055,차대이륜차,,,
aihub_train_00000994,차대이륜차,,,
aihub_train_00002296,차대이륜차,,,
aihub_train_00001363,차대이륜차,,,
aihub_train_00001662,차대이륜차,,,
aihub_train_00001690,차대이륜차,,,
aihub_train_00001807,차대이륜차,,,
aihub_train_00001390,차대이륜차,,,
aihub_train_00001058,차대이륜차,,,
aihub_train_00001185,차대이륜차,,,
aihub_train_00000973,차대이륜차,,,
aihub_train_00002149,차대이륜차,,,
aihub_train_00002529,차대이륜차,,,
aihub_train_00002605,차대이륜차,,,
aihub_train_00001824,차대이륜차,,,
aihub_train_00002225,차대이륜차,,,
aihub_train_00002545,차대이륜차,,,
aihub_train_00001936,차대이륜차,,,
aihub_train_00001589,차대이륜차,,,
aihub_train_00001647,차대이륜차,,,
aihub_train_00001963,차대이륜차,,,
aihub_train_00001865,차대이륜차,,,
aihub_train_00002122,차대이륜차,,,
aihub_train_00002442,차대이륜차,,,
aihub_train_00002499,차대이륜차,,,
aihub_train_00001582,차대이륜차,,,
aihub_train_00001747,차대이륜차,,,
aihub_train_00002500,차대이륜차,,,
aihub_train_00001486,차대이륜차,,,
aihub_train_00002201,차대이륜차,,,
aihub_train_00002584,차대이륜차,,,
aihub_train_00002021,차대이륜차,,,
aihub_train_00002678,차대이륜차,,,
aihub_train_00002382,차대이륜차,,,
aihub_train_00000942,차대이륜차,,,
aihub_train_00001789,차대이륜차,,,
aihub_train_00001071,차대이륜차,,,
aihub_train_00001061,차대이륜차,,,
aihub_train_00002456,차대이륜차,,,
aihub_train_00002467,차대이륜차,,,
aihub_train_00001091,차대이륜차,,,
aihub_train_00002255,차대이륜차,,,
aihub_train_00001219,차대이륜차,,,
aihub_train_00002664,차대이륜차,,,
aihub_train_00001713,차대이륜차,,,
aihub_train_00002162,차대이륜차,,,
aihub_train_00002424,차대이륜차,,,
aihub_train_00000889,차대이륜차,,,
aihub_train_00001787,차대이륜차,,,
aihub_train_00002648,차대이륜차,,,
aihub_train_00002421,차대이륜차,,,
aihub_train_00002037,차대이륜차,,,
aihub_train_00002518,차대이륜차,,,
aihub_train_00001909,차대이륜차,,,
aihub_train_00002498,차대이륜차,,,
aihub_train_00000884,차대이륜차,,,
aihub_train_00001981,차대이륜차,,,
aihub_train_00001294,차대이륜차,,,
aihub_train_00001654,차대이륜차,,,
aihub_train_00002063,차대이륜차,,,
aihub_train_00000790,차대이륜차,,,
aihub_train_00001777,차대이륜차,,,
aihub_train_00001019,차대이륜차,,,
aihub_train_00001049,차대이륜차,,,
aihub_train_00002550,차대이륜차,,,
aihub_train_00002344,차대이륜차,,,
aihub_train_00002391,차대이륜차,,,
aihub_train_00002228,차대이륜차,,,
aihub_train_00001491,차대이륜차,,,
aihub_train_00001707,차대이륜차,,,
aihub_train_00002363,차대이륜차,,,
aihub_train_00001526,차대이륜차,,,
aihub_train_00002563,차대이륜차,,,
aihub_train_00001889,차대이륜차,,,
aihub_train_00001956,차대이륜차,,,
aihub_train_00000797,차대이륜차,,,
aihub_train_00002562,차대이륜차,,,
aihub_train_00001601,차대이륜차,,,
aihub_train_00001139,차대이륜차,,,
aihub_train_00001564,차대이륜차,,,
aihub_train_00002109,차대이륜차,,,
aihub_train_00002059,차대이륜차,,,
aihub_train_00002598,차대이륜차,,,
aihub_train_00001563,차대이륜차,,,
aihub_train_00002430,차대이륜차,,,
aihub_train_00002235,차대이륜차,,,
aihub_train_00000927,차대이륜차,,,
aihub_train_00001515,차대이륜차,,,
aihub_train_00002327,차대이륜차,,,
aihub_train_00001179,차대이륜차,,,
aihub_train_00002052,차대이륜차,,,
aihub_train_00001711,차대이륜차,,,
aihub_train_00001721,차대이륜차,,,
aihub_train_00001209,차대이륜차,,,
aihub_train_00002372,차대이륜차,,,
aihub_train_00002011,차대이륜차,,,
aihub_train_00001221,차대이륜차,,,
aihub_train_00001770,차대이륜차,,,
aihub_train_00001556,차대이륜차,,,
aihub_train_00000934,차대이륜차,,,
aihub_train_00001200,차대이륜차,,,
aihub_train_00001220,차대이륜차,,,
aihub_train_00002669,차대이륜차,,,
aihub_train_00001587,차대이륜차,,,
aihub_train_00001099,차대이륜차,,,
aihub_train_00002359,차대이륜차,,,
aihub_train_00002069,차대이륜차,,,
aihub_train_00001092,차대이륜차,,,
aihub_train_00001860,차대이륜차,,,
aihub_train_00002223,차대이륜차,,,
aihub_train_00001597,차대이륜차,,,
aihub_train_00002271,차대이륜차,,,
aihub_train_00002135,차대이륜차,,,
aihub_train_00002202,차대이륜차,,,
aihub_train_00000848,차대이륜차,,,
aihub_train_00001037,차대이륜차,,,
aihub_train_00001295,차대이륜차,,,
aihub_train_00002057,차대이륜차,,,
aihub_train_00001273,차대이륜차,,,
aihub_train_00002501,차대이륜차,,,
aihub_train_00001625,차대이륜차,,,
aihub_train_00001785,차대이륜차,,,
aihub_train_00001501,차대이륜차,,,
aihub_train_00001728,차대이륜차,,,
aihub_train_00001173,차대이륜차,,,
aihub_train_00002081,차대이륜차,,,
aihub_train_00002626,차대이륜차,,,
aihub_train_00002619,차대이륜차,,,
aihub_train_00001517,차대이륜차,,,
aihub_train_00002428,차대이륜차,,,
aihub_train_00001467,차대이륜차,,,
aihub_train_00001949,차대이륜차,,,
aihub_train_00001056,차대이륜차,,,
aihub_train_00000959,차대이륜차,,,
aihub_train_00001566,차대이륜차,,,
aihub_train_00001904,차대이륜차,,,
aihub_train_00001248,차대이륜차,,,
aihub_train_00001320,차대이륜차,,,
aihub_train_00002147,차대이륜차,,,
aihub_train_00001454,차대이륜차,,,
aihub_train_00002289,차대이륜차,,,
aihub_train_00001730,차대이륜차,,,
aihub_train_00001927,차대이륜차,,,
aihub_train_00001533,차대이륜차,,,
aihub_train_00001494,차대이륜차,,,
aihub_train_00000970,차대이륜차,,,
aihub_train_00001064,차대이륜차,,,
aihub_train_00000801,차대이륜차,,,
aihub_train_00001863,차대이륜차,,,
aihub_train_00001740,차대이륜차,,,
aihub_train_00000902,차대이륜차,,,
aihub_train_00001915,차대이륜차,,,
aihub_train_00002334,차대이륜차,,,
aihub_train_00001746,차대이륜차,,,
aihub_train_00000943,차대이륜차,,,
aihub_train_00002668,차대이륜차,,,
aihub_train_00001846,차대이륜차,,,
aihub_train_00001718,차대이륜차,,,
aihub_train_00000809,차대이륜차,,,
aihub_train_00000900,차대이륜차,,,
aihub_train_00002199,차대이륜차,,,
aihub_train_00001359,차대이륜차,,,
aihub_train_00000870,차대이륜차,,,
aihub_train_00001748,차대이륜차,,,
aihub_train_00001445,차대이륜차,,,
aihub_train_00001117,차대이륜차,,,
aihub_train_00001438,차대이륜차,,,
aihub_train_00001129,차대이륜차,,,
aihub_train_00002336,차대이륜차,,,
aihub_train_00001976,차대이륜차,,,
aihub_train_00002546,차대이륜차,,,
aihub_train_00001794,차대이륜차,,,
aihub_train_00001917,차대이륜차,,,
aihub_train_00001562,차대이륜차,,,
aihub_train_00001245,차대이륜차,,,
aihub_train_00001163,차대이륜차,,,
aihub_train_00002616,차대이륜차,,,
aihub_train_00001525,차대이륜차,,,
aihub_train_00001627,차대이륜차,,,
aihub_train_00001790,차대이륜차,,,
aihub_train_00001852,차대이륜차,,,
aihub_train_00001302,차대이륜차,,,
aihub_train_00002386,차대이륜차,,,
aihub_train_00001881,차대이륜차,,,
aihub_train_00002239,차대이륜차,,,
aihub_train_00000851,차대이륜차,,,
aihub_train_00000955,차대이륜차,,,
aihub_train_00001190,차대이륜차,,,
aihub_train_00001743,차대이륜차,,,
aihub_train_00001010,차대이륜차,,,
aihub_train_00001125,차대이륜차,,,
aihub_train_00001960,차대이륜차,,,
aihub_train_00000765,차대이륜차,,,
aihub_train_00001203,차대이륜차,,,
aihub_train_00002188,차대이륜차,,,
aihub_train_00001814,차대이륜차,,,
aihub_train_00002572,차대이륜차,,,
aihub_train_00002207,차대이륜차,,,
aihub_train_00001291,차대이륜차,,,
aihub_train_00001411,차대이륜차,,,
aihub_train_00002637,차대이륜차,,,
aihub_train_00001312,차대이륜차,,,
aihub_train_00002490,차대이륜차,,,
aihub_train_00001275,차대이륜차,,,
aihub_train_00001472,차대이륜차,,,
aihub_train_00000828,차대이륜차,,,
aihub_train_00002399,차대이륜차,,,
aihub_train_00001401,차대이륜차,,,
aihub_train_00003441,차대자전거,,,
aihub_train_00003280,차대자전거,,,
aihub_train_00002898,차대자전거,,,
aihub_train_00002711,차대자전거,,,
aihub_train_00003079,차대자전거,,,
aihub_train_00003147,차대자전거,,,
aihub_train_00003527,차대자전거,,,
aihub_train_00002993,차대자전거,,,
aihub_train_00002771,차대자전거,,,
aihub_train_00003410,차대자전거,,,
aihub_train_00002836,차대자전거,,,
aihub_train_00003536,차대자전거,,,
aihub_train_00002877,차대자전거,,,
aihub_train_00003320,차대자전거,,,
aihub_train_00002706,차대자전거,,,
aihub_train_00002811,차대자전거,,,
aihub_train_00003015,차대자전거,,,
aihub_train_00002814,차대자전거,,,
aihub_train_00002755,차대자전거,,,
